Sample Name,Sample #,ID Name,Gear Type,Color,Language
LAY_02,080,LAY_02-080,Hard Plastic,black,
LAY_03,001,LAY_03-001,Multiple,multi,
LAY_03,002,LAY_03-002,Multiple,multi,
LAY_03,003,LAY_03-003,Line,multi,
LAY_03,004,LAY_03-004,Line,multi,
LAY_04,001,LAY_04-001,Line,black,
LAY_04,002,LAY_04-002,Multiple,multi,
LAY_04,003,LAY_04-003,Net,multi,
LAY_04,004,LAY_04-004,Multiple,multi,
LAY_04,005,LAY_04-005,Line,yellow,
LAY_04,006,LAY_04-006,Line,multi,
LAY_04,007,LAY_04-007,Line,white,
LAY_04,008,LAY_04-008,Line,blue,
LAY_04,009,LAY_04-009,Line,yellow,
LAY_04,010,LAY_04-010,Line,white,
LAY_04,011,LAY_04-011,Line,grey,
LAY_04,012,LAY_04-012,Line,multi,
LAY_04,013,LAY_04-013,Line,grey,
LAY_04,014,LAY_04-014,Line,multi,
LAY_04,015,LAY_04-015,Line,multi,
LAY_04,016,LAY_04-016,Net,red,
LAY_04,017,LAY_04-017,Net,grey,
LAY_04,018,LAY_04-018,Line,multi,
LAY_04,019,LAY_04-019,Line,green,
LAY_04,020,LAY_04-020,Line,grey,
LAY_04,021,LAY_04-021,Line,white,
LAY_04,022,LAY_04-022,Line,white,
LAY_04,023,LAY_04-023,Net,grey,
LAY_04,024,LAY_04-024,Line,green,
LAY_04,025,LAY_04-025,Net,grey,
LAY_04,026,LAY_04-026,Line,yellow,
LAY_04,027,LAY_04-027,Line,grey,
LAY_04,028,LAY_04-028,Line,multi,
LAY_04,029,LAY_04-029,Line,multi,
LAY_04,030,LAY_04-030,Line,blue,
LAY_04,031,LAY_04-031,Net,grey,
LAY_04,032,LAY_04-032,Line,blue,
LAY_04,033,LAY_04-033,Line,multi,
LAY_04,034,LAY_04-034,Line,white,
LAY_04,035,LAY_04-035,Line,multi,
LAY_04,036,LAY_04-036,Line,black,
LAY_04,037,LAY_04-037,Line,yellow,
LAY_04,038,LAY_04-038,Hard Plastic,grey,
LAY_04,039,LAY_04-039,Line,multi,
LAY_04,040,LAY_04-040,Multiple,multi,
LAY_04,041,LAY_04-041,Multiple,multi,
LAY_04,042,LAY_04-042,Line,grey,
LAY_04,043,LAY_04-043,Line,green,
LAY_04,044,LAY_04-044,Line,blue,
LAY_04,045,LAY_04-045,Net,grey,
LAY_04,046,LAY_04-046,Line,green,
LAY_04,047,LAY_04-047,Line,blue,
LAY_04,048,LAY_04-048,Line,blue,
LAY_04,049,LAY_04-049,Net,blue,
LAY_04,050,LAY_04-050,Line,grey,
LAY_04,051,LAY_04-051,Line,yellow,
LAY_04,052,LAY_04-052,Line,white,
LAY_04,053,LAY_04-053,Line,multi,
LAY_04,054,LAY_04-054,Line,grey,
LAY_04,055,LAY_04-055,Net,grey,
LAY_04,056,LAY_04-056,Line,multi,
LAY_04,057,LAY_04-057,Line,white,
LAY_04,058,LAY_04-058,Line,grey,
LAY_04,059,LAY_04-059,Line,green,
LAY_04,060,LAY_04-060,Line,grey,
LAY_04,061,LAY_04-061,Net,green,
LAY_04,062,LAY_04-062,Line,black,
LAY_04,063,LAY_04-063,Line,multi,
LAY_04,064,LAY_04-064,Line,white,
LAY_04,065,LAY_04-065,Net,green,
LAY_04,066,LAY_04-066,Net,green,
LAY_04,067,LAY_04-067,Net,grey,
LAY_04,068,LAY_04-068,Multiple,multi,
LAY_04,069,LAY_04-069,Hard Plastic,black,
LAY_04,070,LAY_04-070,Line,multi,
LAY_04,071,LAY_04-071,Line,orange,
LAY_04,072,LAY_04-072,Line,grey,
LAY_04,073,LAY_04-073,Line,blue,
LAY_04,074,LAY_04-074,Line,orange,
LAY_04,075,LAY_04-075,Line,green,
LAY_04,076,LAY_04-076,Line,blue,
LAY_04,077,LAY_04-077,Line,white,
LAY_04,078,LAY_04-078,Line,multi,
LAY_04,079,LAY_04-079,Line,black,
LAY_04,080,LAY_04-080,Hard Plastic,white,
LAY_04,scraps,LAY_04-scraps,-,-,
LAY_04,scraps,LAY_04-scraps,-,-,
LAY_05,001,LAY_05-001,Multiple,multi,
LAY_05,001,LAY_05-001,net,green,
LAY_05,001,LAY_05-001,Line,multi,
LAY_05,001,LAY_05-001,-,orange,
LAY_05,001,LAY_05-001,line,multi,
LAY_05,001,LAY_05-001,-,green,
LAY_05,001,LAY_05-001,-,white,
LAY_05,001,LAY_05-001,line,multi,
LAY_05,001,LAY_05-001,line,multi,
LAY_05,002,LAY_05-002,Multiple,multi,
LAY_05,003,LAY_05-003,line,multi,
LAY_05,004,LAY_05-004,Multiple,multi,
LAY_05,004,LAY_05-004,Line,green,
LAY_05,005,LAY_05-005,Multiple,multi,
LAY_05,006,LAY_05-006,Multiple,multi,
LAY_05,007,LAY_05-007,pallet strapping,black,
LAY_05,008,LAY_05-008,line,multi,
LAY_05,009,LAY_05-009,line,multi,
LAY_06,001,LAY_06-001,-,yellow,
LAY_06,001,LAY_06-001,-,yellow,
LAY_06,001,LAY_06-001,Multiple,multi,
LAY_06,001,LAY_06-001,line,multi,
LAY_06,001,LAY_06-001,-,black,
LAY_06,001,LAY_06-001,-,red,
LAY_06,001,LAY_06-001,line,multi,
LAY_06,001,LAY_06-001,-,white,
LAY_06,001,LAY_06-001,-,yellow,
LAY_06,001,LAY_06-001,-,red,Latin letters/Japanese
LAY_06,001,LAY_06-001,net,red,
LAY_06,001,LAY_06-001,line,white,
LAY_06,001,LAY_06-001,other,black,
LAY_06,001,LAY_06-001,line,multi,
LAY_06,001,LAY_06-001,-,grey,
LAY_06,001,LAY_06-001,-,green,
LAY_06,001,LAY_06-001,line,multi,
LAY_06,001,LAY_06-001,-,green,
LAY_06,001,LAY_06-001,-,white,
LAY_06,001,LAY_06-001,net,red,
LAY_06,001,LAY_06-001,line,multi,
LAY_06,001,LAY_06-001,-,grey,
LAY_06,001,LAY_06-001,-,white,
LAY_06,001,LAY_06-001,float,yellow,
LAY_06,001,LAY_06-001,net,brown,
LAY_06,001,LAY_06-001,Line,blue,
LAY_07,001,LAY_07-001,-,yellow,
LAY_07,001,LAY_07-001,-,red,
LAY_07,001,LAY_07-001,-,yellow,
LAY_07,001,LAY_07-001,-,black,
LAY_07,001,LAY_07-001,Multiple,multi,
LAY_07,001,LAY_07-001,Float,multi,
LAY_07,001,LAY_07-001,Line,black,
LAY_07,001,LAY_07-001,Line,grey,
LAY_07,001,LAY_07-001,Float,multi,
LAY_07,001,LAY_07-001,Net,black,
LAY_07,001,LAY_07-001,Net,black,
LAY_07,001,LAY_07-001,Net,black,
LAY_07,001,LAY_07-001,Line,black,
LAY_07,001,LAY_07-001,Line,white,
LAY_12,001,LAY_12-001,-,yellow,
LAY_12,001,LAY_12-001,-,yellow,
LAY_12,001,LAY_12-001,-,yellow,
LAY_12,001,LAY_12-001,-,yellow,
LAY_12,001,LAY_12-001,Multiple,multi,
LAY_12,001,LAY_12-001,net,black,
LAY_12,001,LAY_12-001,line,black,
LAY_12,001,LAY_12-001,line,yellow,
LAY_12,001,LAY_12-001,float,yellow,
LAY_12,001,LAY_12-001,float,yellow,
LAY_13_Buoy,001,LAY_13_Buoy-001,Multiple,multi,
LAY_13_Buoy,001,LAY_13_Buoy-001,Buoy,multi,English/Arabic numbers
LAY_13_Buoy,001,LAY_13_Buoy-001,Line,black,
LAY_13_Buoy,001,LAY_13_Buoy-001,Float,yellow,English
LAY_13_Buoy,001,LAY_13_Buoy-001,-,yellow,
LAY_13_Buoy,001,LAY_13_Buoy-001,-,yellow,
LAY_14_Buoy,001,LAY_14_Buoy-001,Multiple,multi,
LAY_14_Buoy,001,LAY_14_Buoy-001,Buoy,multi,English/Arabic numbers
LAY_14_Buoy,001,LAY_14_Buoy-001,Line,black,
LAY_15_Buoy,001,LAY_15_Buoy-001,Multiple,multi,
LAY_15_Buoy,001,LAY_15_Buoy-001,Buoy,multi,English/Arabic numbers
LAY_15_Buoy,001,LAY_15_Buoy-001,Line,black,
LAY_15_Buoy,001,LAY_15_Buoy-001,Line,blue,
LIS_01,001,LIS_01-001,Multiple,multi,
LIS_01,001,LIS_01-001,net,yellow,
LIS_01,001,LIS_01-001,net,yellow,
LIS_01,002,LIS_01-002,line,green,
LIS_01,003,LIS_01-003,line,green,
LIS_01,004,LIS_01-004,line,grey,
LIS_01,005,LIS_01-005,line,yellow,
LIS_01,006,LIS_01-006,line,yellow,
LIS_01,007,LIS_01-007,line,multi,
LIS_01,007,LIS_01-007,-,white,
LIS_01,007,LIS_01-007,-,green,
LIS_01,008,LIS_01-008,line,multi,
LIS_01,008,LIS_01-008,-,white,
LIS_01,008,LIS_01-008,-,blue,
LIS_01,009,LIS_01-009,line,multi,
LIS_01,010,LIS_01-010,Multiple,multi,
LIS_01,010,LIS_01-010,Line,white,
LIS_01,011,LIS_01-011,line,green,
LIS_01,012,LIS_01-012,line,yellow,
LIS_01,013,LIS_01-013,line,multi,
LIS_01,014,LIS_01-014,line,green,
LIS_01,015,LIS_01-015,line,green,
LIS_01,016,LIS_01-016,line,green,
LIS_01,017,LIS_01-017,line,grey,
LIS_01,018,LIS_01-018,line,multi,
LIS_01,019,LIS_01-019,Multiple,multi,
LIS_01,020,LIS_01-020,net,clear,
LIS_01,021,LIS_01-021,net,green,
LIS_01,022,LIS_01-022,line,multi,
LIS_01,023,LIS_01-023,Multiple,multi,
LIS_01,024,LIS_01-024,line,black,
LIS_01,025,LIS_01-025,line,black,
LIS_01,026,LIS_01-026,net,grey,
LIS_01,scraps,LIS_01-scraps,scraps,-,
LIS_02,001,LIS_02-001,Multiple,multi,
LIS_02,001,LIS_02-001,Line,Multi,
LIS_02,001,LIS_02-001,-,blue,
LIS_02,001,LIS_02-001,-,green,
LIS_02,001,LIS_02-001,-,orange,
LIS_02,001,LIS_02-001,-,blue,
LIS_02,001,LIS_02-001,Line,black,
LIS_02,001,LIS_02-001,Net,red,
LIS_02,001,LIS_02-001,Other,white,
LIS_03,001,LIS_03-001,Multiple,multi,
LIS_03,001,LIS_03-001,line,multi,
LIS_03,001,LIS_03-001,-,black ,
LIS_03,001,LIS_03-001,-,green,
LIS_03,001,LIS_03-001,Line,multi,
LIS_03,001,LIS_03-001,-,yellow,
LIS_03,001,LIS_03-001,-,green,
LIS_03,001,LIS_03-001,Line,multi,
LIS_03,001,LIS_03-001,-,black,
LIS_03,001,LIS_03-001,-,green,
LIS_03,001,LIS_03-001,-,grey,
LIS_03,001,LIS_03-001,Net,red,
LIS_03,001,LIS_03-001,Line,white,
LIS_04,001,LIS_04-001,-,yellow,latin letters/arabic numbers
LIS_04,001,LIS_04-001,-,yellow,
LIS_04,001,LIS_04-001,-,yellow,
LIS_04,001,LIS_04-001,-,yellow,
LIS_04,001,LIS_04-001,Multiple,multi,
LIS_04,001,LIS_04-001,net,black,
LIS_04,001,LIS_04-001,line,multi,
LIS_04,001,LIS_04-001,-,white,
LIS_04,001,LIS_04-001,-,pink,
LIS_04,001,LIS_04-001,-,yellow,
LIS_04,001,LIS_04-001,-,blue,
LIS_04,001,LIS_04-001,-,orange,
LIS_04,001,LIS_04-001,-,green,
LIS_04,001,LIS_04-001,-,blue,
LIS_04,001,LIS_04-001,line,black,
LIS_04,001,LIS_04-001,float,yellow,
LIS_04,001,LIS_04-001,metal,silver,
LIS_04,001,LIS_04-001,line,black,
LIS_04,001,LIS_04-001,line,black,
LIS_04,001,LIS_04-001,float,yellow,
LIS_04,001,LIS_04-001,Other,black,
LIS_06_Buoy,001,LIS_06_Buoy-001,Multiple,multi,
LIS_06_Buoy,001,LIS_06_Buoy-001,Buoy,multi,English/Arabic numbers
LIS_06_Buoy,001,LIS_06_Buoy-001,-,clear,
LIS_06_Buoy,001,LIS_06_Buoy-001,-,green,
LIS_06_Buoy,001,LIS_06_Buoy-001,-,black,
LIS_06_Buoy,001,LIS_06_Buoy-001,Line,black,
LIS_06_Buoy,001,LIS_06_Buoy-001,Float,yellow,
LIS_06_Buoy,001,LIS_06_Buoy-001,-,yellow,
LIS_06_Buoy,001,LIS_06_Buoy-001,-,yellow,
MAU_01,001,MAU_01-001,Multiple,white,
MAU_01,001,MAU_01-001,Line,white,
MAU_01,001,MAU_01-001,Sheet,white,
MAU_02,011,MAU_02-011,-,red,Japanese
MAU_02,031,MAU_02-031,-,white,Japanese
MAU_02,057,MAU_02-057,hard plastic,black,arabic numbers
MAU_02,001,MAU_02-001,line,white,
MAU_02,002,MAU_02-002,Multiple,multi,
MAU_02,002,MAU_02-002,Line,multi,
MAU_02,002,MAU_02-002,,black,
MAU_02,002,MAU_02-002,-,orange,
MAU_02,002,MAU_02-002,Line,multi,
MAU_02,002,MAU_02-002,-,pink,
MAU_02,002,MAU_02-002,-,white,
MAU_02,003,MAU_02-003,Multiple,grey,
MAU_02,003,MAU_02-003,Net,grey,
MAU_02,003,MAU_02-003,Line,grey,
MAU_02,004,MAU_02-004,Net,green,
MAU_02,005,MAU_02-005,Multiple,multi,
MAU_02,005,MAU_02-005,Line,multi,
MAU_02,005,MAU_02-005,-,white,
MAU_02,005,MAU_02-005,-,yellow,
MAU_02,005,MAU_02-005,-,blue,
MAU_02,005,MAU_02-005,-,blue,
MAU_02,005,MAU_02-005,-,green,
MAU_02,005,MAU_02-005,-,red,
MAU_02,005,MAU_02-005,Line,multi,
MAU_02,005,MAU_02-005,-,white,
MAU_02,005,MAU_02-005,-,yellow,
MAU_02,005,MAU_02-005,-,green,
MAU_02,005,MAU_02-005,-,red,
MAU_02,006,MAU_02-006,Net,green,
MAU_02,007,MAU_02-007,Multiple,multi,
MAU_02,007,MAU_02-007,Sheet,blue,
MAU_02,007,MAU_02-007,Line,green,
MAU_02,008,MAU_02-008,Line,green,
MAU_02,009,MAU_02-009,Multiple,multi,
MAU_02,009,MAU_02-009,Line,green,
MAU_02,009,MAU_02-009,Line,white,
MAU_02,010,MAU_02-010,Line,multi,
MAU_02,010,MAU_02-010,-,blue,
MAU_02,010,MAU_02-010,-,blue,
MAU_02,010,MAU_02-010,-,white,
MAU_02,011,MAU_02-011,Line,multi,
MAU_02,011,MAU_02-011,-,blue,
MAU_02,011,MAU_02-011,-,yellow,
MAU_02,012,MAU_02-012,Line,yellow,
MAU_02,013,MAU_02-013,Net,green,
MAU_02,014,MAU_02-014,Multiple,green,
MAU_02,014,MAU_02-014,Net,green,
MAU_02,014,MAU_02-014,-,green,
MAU_02,014,MAU_02-014,-,green,
MAU_02,014,MAU_02-014,Net,clear,
MAU_02,015,MAU_02-015,Hard Plastic Mesh,black,
MAU_02,016,MAU_02-016,Multiple,multi,
MAU_02,016,MAU_02-016,Line,green,
MAU_02,016,MAU_02-016,Hard plastic,blue,
MAU_02,017,MAU_02-017,Hard Plastic,black,
MAU_02,018,MAU_02-018,Line,white,
MAU_02,019,MAU_02-019,Line,multi,
MAU_02,019,MAU_02-019,-,black,
MAU_02,019,MAU_02-019,-,green,
MAU_02,020,MAU_02-020,Line,multi,
MAU_02,020,MAU_02-020,-,blue,
MAU_02,020,MAU_02-020,-,red,
MAU_02,020,MAU_02-020,-,white,
MAU_02,020,MAU_02-020,-,green,
MAU_02,021,MAU_02-021,Net,green,
MAU_02,022,MAU_02-022,Net,grey,
MAU_02,023,MAU_02-023,Hard Plastic Mesh,black,
MAU_02,024,MAU_02-024,Line,white,
MAU_02,025,MAU_02-025,Line,multi,
MAU_02,025,MAU_02-025,-,grey,
MAU_02,025,MAU_02-025,-,green,
MAU_02,026,MAU_02-026,Line,blue,
MAU_02,027,MAU_02-027,Line,orange,
MAU_02,028,MAU_02-028,Net,blue,
MAU_02,029,MAU_02-029,Multiple,multi,
MAU_02,029,MAU_02-029,Line,green,
MAU_02,029,MAU_02-029,Line,white,
MAU_02,030,MAU_02-030,Line,blue,
MAU_02,031,MAU_02-031,Multiple,multi,
MAU_02,031,MAU_02-031,Line,multi,
MAU_02,031,MAU_02-031,-,black,
MAU_02,031,MAU_02-031,-,green,
MAU_02,031,MAU_02-031,-,blue,
MAU_02,031,MAU_02-031,-,green,
MAU_02,031,MAU_02-031,-,red,
MAU_02,031,MAU_02-031,Line,black,
MAU_02,032,MAU_02-032,Net,grey,
MAU_02,033,MAU_02-033,Line,multi,
MAU_02,033,MAU_02-033,-,yellow,
MAU_02,033,MAU_02-033,-,black,
MAU_02,033,MAU_02-033,-,green,
MAU_02,034,MAU_02-034,Line,orange,
MAU_02,035,MAU_02-035,Line,green,
MAU_02,036,MAU_02-036,Multiple,multi,
MAU_02,036,MAU_02-036,Net,grey,
MAU_02,036,MAU_02-036,Line,multi,
MAU_02,036,MAU_02-036,-,grey,
MAU_02,036,MAU_02-036,-,white,
MAU_02,037,MAU_02-037,Line,white,
MAU_02,038,MAU_02-038,Line,multi,
MAU_02,038,MAU_02-038,-,blue,
MAU_02,038,MAU_02-038,-,blue,
MAU_02,038,MAU_02-038,-,white,
MAU_02,039,MAU_02-039,Line,green,
MAU_02,040,MAU_02-040,Net,grey,
MAU_02,041,MAU_02-041,Line,white,
MAU_02,042,MAU_02-042,Multiple,multi,
MAU_02,042,MAU_02-042,Net,green,
MAU_02,042,MAU_02-042,Line,multi,
MAU_02,042,MAU_02-042,-,grey,
MAU_02,042,MAU_02-042,-,white,
MAU_02,043,MAU_02-043,Net,blue,
MAU_02,044,MAU_02-044,Net,grey,
MAU_02,045,MAU_02-045,Line,multi,
MAU_02,045,MAU_02-045,-,blue,
MAU_02,045,MAU_02-045,-,red,
MAU_02,046,MAU_02-046,Net,grey,
MAU_02,047,MAU_02-047,Net,blue,
MAU_02,048,MAU_02-048,Line,yellow,
MAU_02,049,MAU_02-049,Multiple,multi,
MAU_02,049,MAU_02-049,Net,grey,
MAU_02,049,MAU_02-049,Net,green,
MAU_02,050,MAU_02-050,Net,orange,
MAU_02,051,MAU_02-051,Hard Plastic Mesh,black,
MAU_02,052,MAU_02-052,Line,green,
MAU_02,053,MAU_02-053,line,multi,
MAU_02,053,MAU_02-053,-,yellow,
MAU_02,053,MAU_02-053,-,red,
MAU_02,054,MAU_02-054,Multiple,multi,
MAU_02,054,MAU_02-054,Net,green,
MAU_02,054,MAU_02-054,Line,multi,
MAU_02,054,MAU_02-054,-,orange,
MAU_02,054,MAU_02-054,-,blue,
MAU_02,054,MAU_02-054,-,blue,
MAU_02,054,MAU_02-054,-,blue,
MAU_02,054,MAU_02-054,-,white,
MAU_02,054,MAU_02-054,-,green,
MAU_02,054,MAU_02-054,-,yellow,
MAU_02,054,MAU_02-054,-,black,
MAU_02,054,MAU_02-054,Line,black,
MAU_02,055,MAU_02-055,Multiple,multi,
MAU_02,055,MAU_02-055,Jig,multi,
MAU_02,055,MAU_02-055,-,blue,
MAU_02,055,MAU_02-055,-,green,
MAU_02,055,MAU_02-055,-,silver,
MAU_02,055,MAU_02-055,Line,red,
MAU_02,056,MAU_02-056,Strapping,multi,
MAU_02,056,MAU_02-056,-,brown,
MAU_02,058,MAU_02-058,net,green,
MAU_02,059,MAU_02-059,sheet,blue,
MAU_02,060,MAU_02-060,line,white,
MAU_02,061,MAU_02-061,line,multi,
MAU_02,061,MAU_02-061,-,white,
MAU_02,061,MAU_02-061,-,red,
MAU_02,062,MAU_02-062,Net,white,
MAU_02,063,MAU_02-063,line,multi,
MAU_02,063,MAU_02-063,-,white,
MAU_02,063,MAU_02-063,-,purple,
MAU_02,064,MAU_02-064,Other,white,
MAU_02,065,MAU_02-065,Multiple,multi,
MAU_02,065,MAU_02-065,Line,green,
MAU_02,065,MAU_02-065,Net,grey,
MAU_02,066,MAU_02-066,net,grey,
MAU_02,067,MAU_02-067,line,multi,
MAU_02,067,MAU_02-067,-,blue,
MAU_02,067,MAU_02-067,-,pink,
MAU_02,068,MAU_02-068,Net,green,
MAU_02,069,MAU_02-069,Plastic package strapping,blue,
MAU_02,070,MAU_02-070,line,orange,
MAU_03,001,MAU_03-001,Net,multiple,
MID_01,001,MID_01-001,line,multi,
MID_01,002,MID_01-002,net,white,
MID_01,003,MID_01-003,Multiple,multi,
MID_01,003,MID_01-003,Float,blue,Arabic numbers/Chinese
MID_01,003,MID_01-003,Float,blue,Arabic numbers/Chinese
MID_01,004,MID_01-004,Hard Plastic Mesh,black,
MID_01,005,MID_01-005,metal,white,
MID_01,006,MID_01-006,net,green,
MID_01,007,MID_01-007,net,blue,
MID_01,008,MID_01-008,net,black,
MID_01,009,MID_01-009,net,green,
MID_01,010,MID_01-010,line,red,
MID_01,011,MID_01-011,metal,green,
MID_01,012,MID_01-012,line,green,
MID_01,013,MID_01-013,line,green,
MID_01,014,MID_01-014,line,green,
MID_01,015,MID_01-015,net,green,
MID_01,016,MID_01-016,line,white,
MID_01,017,MID_01-017,net,green,
MID_01,018,MID_01-018,line,multi,
MID_01,019,MID_01-019,pallet strapping,black,
MID_01,020,MID_01-020,Hard Plastic Mesh,green,
MID_01,021,MID_01-021,net,blue,
MID_01,022,MID_01-022,line,grey,
MID_01,023,MID_01-023,line,multi,
MID_01,024,MID_01-024,line,multi,
MID_01,025,MID_01-025,line,black,
MID_01,026,MID_01-026,line,pink,
MID_01,027,MID_01-027,metal,multi,
MID_01,028,MID_01-028,line,multi,
MID_01,029,MID_01-029,net,green,
MID_01,030,MID_01-030,hard plastic,black,
MID_01,031,MID_01-031,net,multiple,
MID_01,032,MID_01-032,line,black,
MID_01,033,MID_01-033,line,multi,
MID_01,034,MID_01-034,line,multi,
MID_01,035,MID_01-035,line,multi,
MID_01,036,MID_01-036,net,green,
MID_01,037,MID_01-037,line,green,
MID_01,038,MID_01-038,net,green,
MID_01,039,MID_01-039,line,multi,
MID_01,040,MID_01-040,line,white,
MID_01,041,MID_01-041,line,black,
MID_02,011,MID_02-011,FLoat,blue,Chinese
MID_02,012,MID_02-012,Float,blue,Chinese
MID_02,013,MID_02-013,Float,yellow,Chinese
MID_02,014,MID_02-014,Float,white,Chinese
MID_02,015,MID_02-015,Float,blue,Chinese
MID_02,019,MID_02-019,Float,blue,Chinese
MID_02,021,MID_02-021,Float,blue,arabic numbers
MID_02,001,MID_02-001,Hard plastic,black,
MID_02,002,MID_02-002,Multiple,green,
MID_02,003,MID_02-003,Multiple,multi,
MID_02,004,MID_02-004,Multiple,multi,
MID_02,005,MID_02-005,Line,multi,
MID_02,006,MID_02-006,Line,multi,
MID_02,007,MID_02-007,Line,green,
MID_02,008,MID_02-008,Strapping,white,
MID_02,009,MID_02-009,Multiple,multi,
MID_02,010,MID_02-010,Multiple,multi,
MID_02,011,MID_02-011,Multiple,multi,
MID_02,012,MID_02-012,Multiple,multi,
MID_02,013,MID_02-013,Multiple,multi,
MID_02,014,MID_02-014,Multiple,multi,
MID_02,015,MID_02-015,Multiple,multi,
MID_02,016,MID_02-016,Line,multi,
MID_02,017,MID_02-017,Multiple,multi,
MID_02,018,MID_02-018,Multiple,multi,
MID_02,019,MID_02-019,Multiple,multi,
MID_02,020,MID_02-020,Line,multi,
MID_02,021,MID_02-021,Multiple,multi,
MID_02,022,MID_02-022,Line,orange,
MID_02,023,MID_02-023,Line,white,
MID_02,024,MID_02-024,Line,white,
MID_02,025,MID_02-025,Multiple,multi,
MID_02,026,MID_02-026,Line,multi,
MID_02,027,MID_02-027,Line,multi,
MID_02,028,MID_02-028,Line,multi,
MID_02,029,MID_02-029,Line,multi,
MID_02,030,MID_02-030,Hard plastic,black,
MID_02,031,MID_02-031,Metal,multi,
MID_02,032,MID_02-032,Line,multi,
MID_02,033,MID_02-033,Line,multi,
MID_02,034,MID_02-034,Line,multi,
MID_02,035,MID_02-035,Line,green,
MID_02,036,MID_02-036,Hard plastic,blue,
MID_02,037,MID_02-037,Line,multi,
MID_02,038,MID_02-038,Line,multi,
MID_02,039,MID_02-039,Line,green,
MID_02,040,MID_02-040,Other,black ,
MID_02,041,MID_02-041,Line,multi,
MID_02,042,MID_02-042,Hard plastic,red,
MID_02,043,MID_02-043,Metal,multi,
MID_02,044,MID_02-044,Multiple,multi,
MID_02,045,MID_02-045,Line,multi,
MID_02,046,MID_02-046,Line,green,
MID_02,047,MID_02-047,Line,green,
MID_02,048,MID_02-048,Line,grey,
MID_03,005,MID_03-005,Metal,multi,arabic numbers
MID_03,027,MID_03-027,Float,orange,Chinese
MID_03,029,MID_03-029,Float,orange,Japanese
MID_03,002,MID_03-002,Float,red,Vietnamese
MID_03,003,MID_03-003,Float,red,Vietnamese
MID_03,006,MID_03-006,Float,blue,
MID_03,011,MID_03-011,Float,blue,
MID_03,019,MID_03-019,Float,white,
MID_03,019,MID_03-019,Float,blue,
MID_03,044,MID_03-044,Float,blue,
MID_03,060,MID_03-060,Float,white,
MID_03,001,MID_03-001,Net,green,
MID_03,002,MID_03-002,Multiple,multi,
MID_03,002,MID_03-002,Line,multi,
MID_03,002,MID_03-002,-,white,
MID_03,002,MID_03-002,-,orange,
MID_03,002,MID_03-002,Monofilament Line,clear,
MID_03,003,MID_03-003,Multiple,multi,
MID_03,003,MID_03-003,Line,multi,
MID_03,003,MID_03-003,-,white,
MID_03,003,MID_03-003,-,orange,
MID_03,004,MID_03-004,Multiple,multi,
MID_03,004,MID_03-004,Metal,silver,
MID_03,004,MID_03-004,Metal,silver,
MID_03,004,MID_03-004,Monofilament Line,clear,
MID_03,006,MID_03-006,Multiple,multi,
MID_03,006,MID_03-006,Line,green,
MID_03,006,MID_03-006,Line,green,
MID_03,006,MID_03-006,Net,white,
MID_03,007,MID_03-007,Multiple,multi,
MID_03,007,MID_03-007,Line,green,
MID_03,007,MID_03-007,Line,green,
MID_03,007,MID_03-007,Net,clear,
MID_03,008,MID_03-008,Multiple,multi,
MID_03,009,MID_03-009,Hard Plastic,black,
MID_03,010,MID_03-010,Line,white,
MID_03,011,MID_03-011,Multiple,multi,
MID_03,011,MID_03-011,Net,grey,
MID_03,011,MID_03-011,Line,grey,
MID_03,011,MID_03-011,Line,grey,
MID_03,012,MID_03-012,Net,green,
MID_03,013,MID_03-013,Line,green,
MID_03,014,MID_03-014,Net,clear,
MID_03,015,MID_03-015,Line,red,
MID_03,016,MID_03-016,Net,clear,
MID_03,017,MID_03-017,Line,multi,
MID_03,017,MID_03-017,-,white,
MID_03,017,MID_03-017,-,green,
MID_03,018,MID_03-018,Line,Yellow,
MID_03,019,MID_03-019,Multiple,multi,
MID_03,019,MID_03-019,Line,green,
MID_03,020,MID_03-020,Line,multi,
MID_03,020,MID_03-020,-,Green ,
MID_03,020,MID_03-020,-,Yellow,
MID_03,021,MID_03-021,Line,Yellow,
MID_03,022,MID_03-022,Multiple,multi,
MID_03,022,MID_03-022,Line,multi,
MID_03,022,MID_03-022,-,white,
MID_03,022,MID_03-022,-,blue,
MID_03,022,MID_03-022,Other,black,
MID_03,023,MID_03-023,Line,multi,
MID_03,024,MID_03-024,Hard Plastic Mesh,green,
MID_03,025,MID_03-025,line,green,
MID_03,026,MID_03-026,Line,green,
MID_03,027,MID_03-027,Multiple,multi,
MID_03,027,MID_03-027,Line,green,
MID_03,028,MID_03-028,Line,multi,
MID_03,028,MID_03-028,-,white,
MID_03,028,MID_03-028,-,blue,
MID_03,028,MID_03-028,-,red,
MID_03,029,MID_03-029,Multiple,multi,
MID_03,029,MID_03-029,Line,white,
MID_03,030,MID_03-030,Line,white,
MID_03,031,MID_03-031,Other,white ,
MID_03,032,MID_03-032,Line,yellow,
MID_03,033,MID_03-033,Multiple,multi,
MID_03,033,MID_03-033,Metal,grey,
MID_03,033,MID_03-033,Monofilament Line,clear,
MID_03,033,MID_03-033,Line,green,
MID_03,033,MID_03-033,Net,clear,
MID_03,034,MID_03-034,Hard plastic,black,
MID_03,035,MID_03-035,Line,yellow,
MID_03,036,MID_03-036,Net,green,
MID_03,037,MID_03-037,Line,green,
MID_03,038,MID_03-038,Line,green,
MID_03,039,MID_03-039,Line,blue,
